timestamp_utc,zone,price_eur_mwh,lag_1_24_abs,spike_regime,local_ridge_pred,graph_residual_ridge_pred,graph_residual_elm_pred
2020-02-08 05:00:00+00:00,DK_1,13.14,27.619999999999997,True,15.167228841179613,15.154704308818589,16.480448915153794
2020-02-08 06:00:00+00:00,DK_1,13.31,34.73,True,16.4159608432565,16.483065031557988,18.0237360744536
2020-02-08 07:00:00+00:00,DK_1,13.68,43.65,True,17.546142399236903,17.56856557501208,18.831491649238867
2020-02-08 08:00:00+00:00,DK_1,13.93,33.32,True,16.916193121170593,16.845220380066284,18.43086540380053
2020-02-08 09:00:00+00:00,DK_1,14.02,27.880000000000003,True,16.64366537917644,16.412085401393014,17.654829574912835
2020-02-08 10:00:00+00:00,DK_1,14.06,24.500000000000004,True,16.372386747150994,16.10948160432038,17.166680214517037
2020-02-08 11:00:00+00:00,DK_1,13.98,23.099999999999994,True,16.292739271936362,16.0840674564225,17.163308720811763
2020-02-08 12:00:00+00:00,DK_1,13.92,20.45,True,15.972281938726352,15.88494811830151,17.058308250646004
2020-02-08 13:00:00+00:00,DK_1,13.96,18.61,True,15.676695752846406,15.615919095219153,16.854030355391664
2020-02-08 14:00:00+00:00,DK_1,14.06,17.88,True,15.445218805179787,15.488805525347805,16.787094054196558
2020-02-08 15:00:00+00:00,DK_1,14.39,23.46,True,15.878704330901467,16.036716979243916,17.711918132930165
2020-02-08 16:00:00+00:00,DK_1,15.49,26.03,True,16.64021681400926,16.721592201028887,18.23165152466843
2020-02-08 17:00:00+00:00,DK_1,30.62,24.439999999999998,True,17.299990809468838,17.40331790997138,18.7585822847747
2020-02-08 18:00:00+00:00,DK_1,15.46,4.690000000000001,False,29.29075079645231,29.28978508858984,29.22966808339636
2020-02-08 19:00:00+00:00,DK_1,13.6,0.17999999999999972,False,14.269039155462309,14.254519641168756,13.842968936039329
2020-02-08 20:00:00+00:00,DK_1,13.36,1.8200000000000003,False,12.376249880808452,12.48498982900502,12.669341243395783
2020-02-08 21:00:00+00:00,DK_1,12.98,1.5600000000000005,False,11.87643996452298,11.917371893432467,12.24857766988339
2020-02-08 22:00:00+00:00,DK_1,12.15,1.6899999999999995,False,10.90780642971804,10.823003936484486,11.352387729236085
2020-02-08 23:00:00+00:00,DK_1,12.81,1.6999999999999993,False,10.527512717169822,10.51738217434374,10.474912805111542
2020-02-09 00:00:00+00:00,DK_1,12.41,0.8499999999999996,False,10.995469031830172,11.001430324347488,11.232128332762134
2020-02-09 01:00:00+00:00,DK_1,11.99,0.9800000000000004,False,10.96189865054773,10.969576250302005,10.98196158678575
2020-02-09 02:00:00+00:00,DK_1,9.18,1.209999999999999,False,10.93836442150667,11.04267023085284,11.00529406933661
2020-02-09 03:00:00+00:00,DK_1,7.54,3.9299999999999997,False,8.850311343117129,9.03917328266645,8.848112418746641
2020-02-09 04:00:00+00:00,DK_1,4.24,5.5200000000000005,False,7.523276983936526,7.723911948138468,7.933323681932801
2020-02-09 05:00:00+00:00,DK_1,3.85,8.9,False,4.649128839947137,4.88684595408916,5.828887909268708
2020-02-09 06:00:00+00:00,DK_1,5.06,9.46,False,4.807810823785516,5.079201409128466,6.163920631154211
2020-02-09 07:00:00+00:00,DK_1,1.72,8.620000000000001,False,6.65327787883901,7.059687423281225,8.020016907036583
2020-02-09 08:00:00+00:00,DK_1,0.07,12.209999999999999,False,4.243922907750291,4.430942889367133,5.432096526642695
2020-02-09 09:00:00+00:00,DK_1,0.5,13.95,False,2.5962713052077646,2.7038191465448183,2.534918220136264
