dataset,zone,date,capacity_mwh,method,revenue,hindsight_revenue,regret,battery_revenue,flex_value,imbalance_penalty,negative_revenue
OPSD,DE_LU,2018-11-17,1.0,Robust quantile FTO,14.456294647738783,20.536130434782606,6.079835787043823,6.879956521739139,9.249000000000004,1.6726618740003576,0
OPSD,DE_LU,2018-11-17,1.0,Hindsight optimum,20.536130434782606,20.536130434782606,0.0,9.719630434782609,10.816499999999998,0.0,0
OPSD,DE_LU,2018-11-18,1.0,Prev-day FTO,3.695448704740884,7.724408695652187,4.028959990911303,0.17256956521739397,4.8885000000000005,1.36562086047651,0
OPSD,DE_LU,2018-11-18,1.0,Rolling-28d mean FTO,4.555236705348149,7.724408695652187,3.1691719903040383,1.2323521739130427,5.473500000000001,2.150615468564896,0
OPSD,DE_LU,2018-11-18,1.0,Robust quantile FTO,3.332153449510409,7.724408695652187,4.392255246141778,0.29213478260870573,4.954500000000004,1.9144813330983008,0
OPSD,DE_LU,2018-11-18,1.0,Hindsight optimum,7.724408695652187,7.724408695652187,0.0,1.8579086956521849,5.866500000000002,0.0,0
OPSD,DE_LU,2018-11-19,1.0,Prev-day FTO,17.294631423416213,25.66804347826087,8.373412054844657,9.102713043478268,10.020000000000001,1.8280816200620587,0
OPSD,DE_LU,2018-11-19,1.0,Rolling-28d mean FTO,18.78282534518548,25.66804347826087,6.885218133075391,10.192247826086962,10.573500000000001,1.9829224809014865,0
OPSD,DE_LU,2018-11-19,1.0,Robust quantile FTO,11.898021165011333,25.66804347826087,13.770022313249537,5.697682608695665,8.092500000000003,1.8921614436843348,0
OPSD,DE_LU,2018-11-19,1.0,Hindsight optimum,25.66804347826087,25.66804347826087,0.0,13.264543478260869,12.4035,0.0,0
OPSD,DE_LU,2018-11-20,1.0,Prev-day FTO,19.258309634424105,40.19017391304347,20.93186427861937,10.14794347826087,10.696499999999995,1.5861338438367598,0
OPSD,DE_LU,2018-11-20,1.0,Rolling-28d mean FTO,31.039266575929872,40.19017391304347,9.150907337113601,17.665304347826094,15.281999999999998,1.9080377718962165,0
OPSD,DE_LU,2018-11-20,1.0,Robust quantile FTO,36.013230451305496,40.19017391304347,4.176943461737977,21.1598695652174,17.211000000000002,2.3576391139119104,0
OPSD,DE_LU,2018-11-20,1.0,Hindsight optimum,40.19017391304347,40.19017391304347,0.0,22.277173913043477,17.912999999999997,0.0,0
OPSD,DE_LU,2018-11-21,1.0,Prev-day FTO,27.404475876030666,33.560017391304356,6.15554151527369,16.346752173913046,15.349499999999997,4.291776297882379,0
OPSD,DE_LU,2018-11-21,1.0,Rolling-28d mean FTO,28.594781455768814,33.560017391304356,4.965235935535542,15.52761739130436,14.772000000000002,1.704835935535549,0
OPSD,DE_LU,2018-11-21,1.0,Robust quantile FTO,28.594781455768814,33.560017391304356,4.965235935535542,15.52761739130436,14.772000000000002,1.704835935535549,0
OPSD,DE_LU,2018-11-21,1.0,Hindsight optimum,33.560017391304356,33.560017391304356,0.0,17.50101739130436,16.059,0.0,0
OPSD,DE_LU,2018-11-22,1.0,Prev-day FTO,77.22537097846404,81.66018260869566,4.434811630231621,45.33105217391306,35.085,3.1906811954490193,0
OPSD,DE_LU,2018-11-22,1.0,Rolling-28d mean FTO,71.3028813267867,81.66018260869566,10.35730128190896,42.697552173913046,33.3675,4.7621708471263435,0
OPSD,DE_LU,2018-11-22,1.0,Robust quantile FTO,71.3028813267867,81.66018260869566,10.35730128190896,42.697552173913046,33.3675,4.7621708471263435,0
OPSD,DE_LU,2018-11-22,1.0,Hindsight optimum,81.66018260869566,81.66018260869566,0.0,46.13268260869566,35.5275,0.0,0
OPSD,DE_LU,2018-11-23,1.0,Prev-day FTO,53.4082000490727,65.62436521739133,12.216165168318632,29.13810434782608,25.205999999999992,0.9359042987533797,0
OPSD,DE_LU,2018-11-23,1.0,Rolling-28d mean FTO,52.14030963743341,65.62436521739133,13.484055579957918,31.13335217391306,26.326500000000006,5.319542536479652,0
OPSD,DE_LU,2018-11-23,1.0,Robust quantile FTO,52.14030963743341,65.62436521739133,13.484055579957918,31.13335217391306,26.326500000000006,5.319542536479652,0
OPSD,DE_LU,2018-11-23,1.0,Hindsight optimum,65.62436521739133,65.62436521739133,0.0,36.16136521739132,29.463000000000005,0.0,0
OPSD,DE_LU,2018-11-24,1.0,Prev-day FTO,19.227638365705307,27.369295652173914,8.141657286468607,9.706695652173934,11.898000000000007,2.377057286468635,0
OPSD,DE_LU,2018-11-24,1.0,Rolling-28d mean FTO,13.964639126478762,27.369295652173914,13.404656525695152,6.836978260869564,10.1895,3.0618391343908042,0
OPSD,DE_LU,2018-11-24,1.0,Robust quantile FTO,13.964639126478762,27.369295652173914,13.404656525695152,6.836978260869564,10.1895,3.0618391343908042,0
OPSD,DE_LU,2018-11-24,1.0,Hindsight optimum,27.369295652173914,27.369295652173914,0.0,13.267795652173916,14.101499999999998,0.0,0
OPSD,DE_LU,2018-11-25,1.0,Prev-day FTO,9.373002851739672,17.005704347826114,7.632701496086442,3.8077565217391296,7.739999999999998,2.1747536699994554,0
OPSD,DE_LU,2018-11-25,1.0,Rolling-28d mean FTO,8.573319128133306,17.005704347826114,8.432385219692808,3.005760869565222,7.315500000000001,1.7479417414319156,0
OPSD,DE_LU,2018-11-25,1.0,Robust quantile FTO,8.573319128133306,17.005704347826114,8.432385219692808,3.005760869565222,7.315500000000001,1.7479417414319156,0
OPSD,DE_LU,2018-11-25,1.0,Hindsight optimum,17.005704347826114,17.005704347826114,0.0,7.129704347826106,9.876000000000008,0.0,0
OPSD,DE_LU,2018-11-26,1.0,Prev-day FTO,46.1867990352716,72.33205217391303,26.14525313864143,26.553834782608696,23.552999999999997,3.9200357473370957,0
OPSD,DE_LU,2018-11-26,1.0,Rolling-28d mean FTO,69.7685865652362,72.33205217391303,2.5634656086768217,40.586352173913035,31.483499999999992,2.30126560867683,0
OPSD,DE_LU,2018-11-26,1.0,Robust quantile FTO,65.99485658076387,72.33205217391303,6.337195593149161,38.28635217391304,29.983499999999992,2.2749955931491614,0
OPSD,DE_LU,2018-11-26,1.0,Hindsight optimum,72.33205217391303,72.33205217391303,0.0,40.74505217391303,31.586999999999993,0.0,0
OPSD,DE_LU,2018-11-27,1.0,Prev-day FTO,45.99764123858882,64.03155652173913,18.033915283150314,25.994917391304348,22.606499999999997,2.603776152715527,0
OPSD,DE_LU,2018-11-27,1.0,Rolling-28d mean FTO,46.37428253415112,64.03155652173913,17.657273987588013,27.47611739130435,23.572499999999994,4.674334857153227,0
OPSD,DE_LU,2018-11-27,1.0,Robust quantile FTO,44.87432803047918,64.03155652173913,19.157228491259957,26.51471739130435,22.945499999999996,4.5858893608251705,0
OPSD,DE_LU,2018-11-27,1.0,Hindsight optimum,64.03155652173913,64.03155652173913,0.0,35.43405652173913,28.597499999999997,0.0,0
OPSD,DE_LU,2018-11-28,1.0,Prev-day FTO,18.27594670782883,28.890608695652187,10.614661987823357,10.892421739130434,11.797499999999996,4.413975031301602,0
OPSD,DE_LU,2018-11-28,1.0,Rolling-28d mean FTO,7.465495450822538,28.890608695652187,21.42511324482965,2.352256521739136,6.640500000000001,1.5272610709165992,0
OPSD,DE_LU,2018-11-28,1.0,Robust quantile FTO,4.748271461741167,28.890608695652187,24.14233723391102,0.7813565217391414,5.616000000000004,1.6490850599979783,0
OPSD,DE_LU,2018-11-28,1.0,Hindsight optimum,28.890608695652187,28.890608695652187,0.0,14.676608695652185,14.214000000000002,0.0,0
OPSD,DE_LU,2018-11-29,1.0,Prev-day FTO,18.112234741425496,29.641113043478263,11.528878302052767,8.910765217391308,10.326,1.1245304759658132,0
OPSD,DE_LU,2018-11-29,1.0,Rolling-28d mean FTO,24.838961023759932,29.641113043478263,4.802152019718331,13.90318695652175,13.135500000000008,2.1997259327618255,0
OPSD,DE_LU,2018-11-29,1.0,Robust quantile FTO,22.199900794811075,29.641113043478263,7.441212248667188,12.479486956521754,12.207000000000008,2.486586161710688,0
OPSD,DE_LU,2018-11-29,1.0,Hindsight optimum,29.641113043478263,29.641113043478263,0.0,15.541113043478262,14.1,0.0,0
OPSD,DE_LU,2018-11-30,1.0,Prev-day FTO,36.86047430838648,41.09344347826087,4.232969169874394,20.73586086956523,17.808000000000003,1.6833865611787548,0
OPSD,DE_LU,2018-11-30,1.0,Rolling-28d mean FTO,39.47735317825801,41.09344347826087,1.6160903000028668,22.137643478260863,18.590999999999994,1.2512903000028521,0
OPSD,DE_LU,2018-11-30,1.0,Robust quantile FTO,38.181747804492275,41.09344347826087,2.911695673768598,21.431543478260878,18.130500000000005,1.38029567376861,0
OPSD,DE_LU,2018-11-30,1.0,Hindsight optimum,41.09344347826087,41.09344347826087,0.0,22.358443478260874,18.735,0.0,0
OPSD,DE_LU,2018-12-01,1.0,Prev-day FTO,11.469541270541301,38.42061739130435,26.951076120763048,5.717078260869563,8.375999999999996,2.6235369903282586,0
OPSD,DE_LU,2018-12-01,1.0,Rolling-28d mean FTO,7.17700896132554,38.42061739130435,31.243608429978806,2.6166782608695627,6.353999999999997,1.7936692995440204,0
OPSD,DE_LU,2018-12-01,1.0,Robust quantile FTO,7.17700896132554,38.42061739130435,31.243608429978806,2.6166782608695627,6.353999999999997,1.7936692995440204,0
OPSD,DE_LU,2018-12-01,1.0,Hindsight optimum,38.42061739130435,38.42061739130435,0.0,21.25011739130435,17.1705,0.0,0
OPSD,DE_LU,2018-12-02,1.0,Prev-day FTO,2.9237172339087754,25.84705217391303,22.923334940004256,1.1900434782608755,4.053000000000002,2.319326244352102,0
OPSD,DE_LU,2018-12-02,1.0,Rolling-28d mean FTO,5.82435785725162,25.84705217391303,20.02269431666141,6.056869565217394,6.371999999999998,6.604511707965772,0
OPSD,DE_LU,2018-12-02,1.0,Robust quantile FTO,5.82435785725162,25.84705217391303,20.02269431666141,6.056869565217394,6.371999999999998,6.604511707965772,0
OPSD,DE_LU,2018-12-02,1.0,Hindsight optimum,25.84705217391303,25.84705217391303,0.0,14.352552173913036,11.494499999999995,0.0,0
OPSD,DE_LU,2018-12-03,1.0,Prev-day FTO,17.43956734345452,56.301582608695654,38.86201526524113,11.190530434782616,11.325,5.075963091328095,0
OPSD,DE_LU,2018-12-03,1.0,Rolling-28d mean FTO,49.56251420192776,56.301582608695654,6.739068406767892,30.07898260869565,21.920999999999996,2.437468406767886,0
OPSD,DE_LU,2018-12-03,1.0,Robust quantile FTO,50.50302799951851,56.301582608695654,5.798554609177145,30.51368260869565,22.204499999999996,2.215154609177137,0
OPSD,DE_LU,2018-12-03,1.0,Hindsight optimum,56.301582608695654,56.301582608695654,0.0,32.682582608695654,23.619,0.0,0
OPSD,DE_LU,2018-12-04,1.0,Prev-day FTO,52.126650174081895,55.430643478260876,3.303993304178981,30.072143478260884,22.945500000000003,0.8909933041789908,0
OPSD,DE_LU,2018-12-04,1.0,Rolling-28d mean FTO,45.80871472096689,55.430643478260876,9.621928757293986,27.32824347826088,21.156000000000002,2.6755287572939865,0
OPSD,DE_LU,2018-12-04,1.0,Robust quantile FTO,48.314603127838474,55.430643478260876,7.116040350422402,28.89224347826088,22.176000000000005,2.7536403504224096,0
OPSD,DE_LU,2018-12-04,1.0,Hindsight optimum,55.430643478260876,55.430643478260876,0.0,31.53264347826088,23.898,0.0,0
OPSD,DE_LU,2018-12-05,1.0,Prev-day FTO,13.286626329322058,28.977913043478267,15.69128671415621,7.475182608695661,9.978000000000002,4.166556279373605,0
OPSD,DE_LU,2018-12-05,1.0,Rolling-28d mean FTO,23.09819026261791,28.977913043478267,5.879722780860359,12.314382608695674,13.13400000000001,2.350192346077773,0
OPSD,DE_LU,2018-12-05,1.0,Robust quantile FTO,22.77761897325112,28.977913043478267,6.200294070227148,12.045282608695672,12.958500000000006,2.22616363544456,0
OPSD,DE_LU,2018-12-05,1.0,Hindsight optimum,28.977913043478267,28.977913043478267,0.0,14.559913043478268,14.418,0.0,0
OPSD,DE_LU,2018-12-06,1.0,Prev-day FTO,27.71389938706453,35.632226086956535,7.918326699892006,15.41872173913044,14.354999999999999,2.059822352065906,0
OPSD,DE_LU,2018-12-06,1.0,Rolling-28d mean FTO,21.026767968089008,35.632226086956535,14.605458118867528,10.350739130434796,11.325000000000005,0.6489711623457928,0
OPSD,DE_LU,2018-12-06,1.0,Robust quantile FTO,18.893818830146795,35.632226086956535,16.73840725680974,8.897139130434795,10.377000000000004,0.3803203002880007,0
OPSD,DE_LU,2018-12-06,1.0,Hindsight optimum,35.632226086956535,35.632226086956535,0.0,18.973226086956537,16.659000000000002,0.0,0
OPSD,DE_LU,2018-12-07,1.0,Prev-day FTO,43.410360497259575,52.77849565217391,9.368135154914334,27.373443478260867,20.189999999999994,4.153082981001288,0
OPSD,DE_LU,2018-12-07,1.0,Rolling-28d mean FTO,25.12171328276689,52.77849565217391,27.65678236940702,15.461700000000008,13.270500000000002,3.61048671723312,0
OPSD,DE_LU,2018-12-07,1.0,Robust quantile FTO,19.484637792634338,52.77849565217391,33.29385785953957,12.260100000000001,11.1825,3.9579622073656626,0
OPSD,DE_LU,2018-12-07,1.0,Hindsight optimum,52.77849565217391,52.77849565217391,0.0,30.60999565217391,22.168499999999998,0.0,0
OPSD,DE_LU,2018-12-08,1.0,Prev-day FTO,6.361467326176505,33.91590434782608,27.554437021649573,6.692578260869566,4.867500000000001,5.198610934693062,0
OPSD,DE_LU,2018-12-08,1.0,Rolling-28d mean FTO,19.63668965798893,33.91590434782608,14.279214689837147,16.97754782608696,11.286000000000001,8.626858168098028,0
OPSD,DE_LU,2018-12-08,1.0,Robust quantile FTO,19.63668965798893,33.91590434782608,14.279214689837147,16.97754782608696,11.286000000000001,8.626858168098028,0
OPSD,DE_LU,2018-12-08,1.0,Hindsight optimum,33.91590434782608,33.91590434782608,0.0,20.540404347826083,13.375499999999997,0.0,0
OPSD,DE_LU,2018-12-09,1.0,Prev-day FTO,35.26700286262719,58.18791304347826,22.920910180851074,21.58465652173913,13.9305,0.24815365911194182,0
OPSD,DE_LU,2018-12-09,1.0,Rolling-28d mean FTO,26.9011847198477,58.18791304347826,31.286728323630562,21.632926086956523,13.4475,8.17924136710882,0
OPSD,DE_LU,2018-12-09,1.0,Robust quantile FTO,26.9011847198477,58.18791304347826,31.286728323630562,21.632926086956523,13.4475,8.17924136710882,0
OPSD,DE_LU,2018-12-09,1.0,Hindsight optimum,58.18791304347826,58.18791304347826,0.0,35.960913043478264,22.227,0.0,0
OPSD,DE_LU,2018-12-10,1.0,Prev-day FTO,20.12421317278723,78.77009565217391,58.64588247938668,13.448739130434792,11.511000000000005,4.835525957647571,0
OPSD,DE_LU,2018-12-10,1.0,Rolling-28d mean FTO,70.69426693194934,78.77009565217391,8.075828720224564,45.474395652173925,29.746500000000005,4.526628720224594,0
OPSD,DE_LU,2018-12-10,1.0,Robust quantile FTO,70.7444528111031,78.77009565217391,8.025642841070805,45.50199565217392,29.764499999999998,4.522042841070813,0
OPSD,DE_LU,2018-12-10,1.0,Hindsight optimum,78.77009565217391,78.77009565217391,0.0,47.62259565217391,31.147499999999994,0.0,0
OPSD,DE_LU,2018-12-11,1.0,Prev-day FTO,27.605051568472604,56.960582608695674,29.35553104022307,16.496286956521743,14.451,3.342235388049139,0
OPSD,DE_LU,2018-12-11,1.0,Rolling-28d mean FTO,48.23276652299133,56.960582608695674,8.727816085704347,28.651786956521754,22.378500000000003,2.797520433530432,0
OPSD,DE_LU,2018-12-11,1.0,Robust quantile FTO,51.66978234799269,56.960582608695674,5.290800260702987,30.958686956521753,23.883,3.1719046085290707,0
OPSD,DE_LU,2018-12-11,1.0,Hindsight optimum,56.960582608695674,56.960582608695674,0.0,32.27808260869567,24.682500000000005,0.0,0
OPSD,DE_LU,2018-12-12,1.0,Prev-day FTO,38.46483296234262,53.38102608695654,14.916193124613919,22.74132173913044,20.219999999999995,4.496488776787821,0
OPSD,DE_LU,2018-12-12,1.0,Rolling-28d mean FTO,41.098904949366876,53.38102608695654,12.282121137589662,24.77572608695653,21.4575,5.13432113758966,0
OPSD,DE_LU,2018-12-12,1.0,Robust quantile FTO,41.098904949366876,53.38102608695654,12.282121137589662,24.77572608695653,21.4575,5.13432113758966,0
OPSD,DE_LU,2018-12-12,1.0,Hindsight optimum,53.38102608695654,53.38102608695654,0.0,29.102026086956535,24.279,0.0,0
OPSD,DE_LU,2018-12-13,1.0,Prev-day FTO,35.48127616115731,41.03327826086956,5.552002099712247,19.09516521739132,17.832000000000004,1.445889056234009,0
OPSD,DE_LU,2018-12-13,1.0,Rolling-28d mean FTO,36.46735035100959,41.03327826086956,4.565927909859965,21.298565217391292,19.26899999999999,4.10021486638169,0
OPSD,DE_LU,2018-12-13,1.0,Robust quantile FTO,36.46735035100959,41.03327826086956,4.565927909859965,21.298565217391292,19.26899999999999,4.10021486638169,0
OPSD,DE_LU,2018-12-13,1.0,Hindsight optimum,41.03327826086956,41.03327826086956,0.0,21.594778260869568,19.43849999999999,0.0,0
OPSD,DE_LU,2018-12-14,1.0,Prev-day FTO,42.01209533690939,54.635591304347855,12.623495967438465,22.65762173913044,20.3595,1.0050264022210529,0
OPSD,DE_LU,2018-12-14,1.0,Rolling-28d mean FTO,44.79574295756496,54.635591304347855,9.839848346782894,26.939491304347833,22.9005,5.0442483467828705,0
OPSD,DE_LU,2018-12-14,1.0,Robust quantile FTO,44.79574295756496,54.635591304347855,9.839848346782894,26.939491304347833,22.9005,5.0442483467828705,0
OPSD,DE_LU,2018-12-14,1.0,Hindsight optimum,54.635591304347855,54.635591304347855,0.0,29.842091304347846,24.793500000000005,0.0,0
OPSD,DE_LU,2018-12-15,1.0,Prev-day FTO,-1.0121732815676752,33.0523652173913,34.064538498958974,-2.2349739130434756,4.229999999999998,3.0071993685241973,1
OPSD,DE_LU,2018-12-15,1.0,Rolling-28d mean FTO,-7.248452949394819,33.0523652173913,40.300818166786115,-6.006973913043481,1.7699999999999974,3.0114790363513353,1
OPSD,DE_LU,2018-12-15,1.0,Robust quantile FTO,-7.248452949394819,33.0523652173913,40.300818166786115,-6.006973913043481,1.7699999999999974,3.0114790363513353,1
OPSD,DE_LU,2018-12-15,1.0,Hindsight optimum,33.0523652173913,33.0523652173913,0.0,17.299365217391305,15.752999999999997,0.0,0
OPSD,DE_LU,2018-12-16,1.0,Prev-day FTO,-18.23348474225388,36.54616521739129,54.77964995964517,-11.586860869565207,-1.7549999999999983,4.891623872688672,1
OPSD,DE_LU,2018-12-16,1.0,Rolling-28d mean FTO,28.872969764923244,36.54616521739129,7.673195452468047,15.760460869565215,14.462999999999997,1.350491104641969,0
OPSD,DE_LU,2018-12-16,1.0,Robust quantile FTO,28.872969764923244,36.54616521739129,7.673195452468047,15.760460869565215,14.462999999999997,1.350491104641969,0
OPSD,DE_LU,2018-12-16,1.0,Hindsight optimum,36.54616521739129,36.54616521739129,0.0,19.618665217391296,16.927499999999995,0.0,0
OPSD,DE_LU,2018-12-17,1.0,Prev-day FTO,12.786607008245358,41.995547826086955,29.208940817841597,6.818817391304378,11.052000000000008,5.084210383059028,0
OPSD,DE_LU,2018-12-17,1.0,Rolling-28d mean FTO,33.760723741869455,41.995547826086955,8.2348240842175,19.725647826086963,18.268500000000003,4.2334240842175115,0
OPSD,DE_LU,2018-12-17,1.0,Robust quantile FTO,33.760723741869455,41.995547826086955,8.2348240842175,19.725647826086963,18.268500000000003,4.2334240842175115,0
OPSD,DE_LU,2018-12-17,1.0,Hindsight optimum,41.995547826086955,41.995547826086955,0.0,22.147547826086956,19.848,0.0,0
OPSD,DE_LU,2018-12-18,1.0,Prev-day FTO,20.26125204042268,32.8697043478261,12.608452307403422,9.785695652173928,11.793000000000005,1.3174436117512565,0
OPSD,DE_LU,2018-12-18,1.0,Rolling-28d mean FTO,12.783057539135603,32.8697043478261,20.086646808690496,5.8388956521739175,9.219000000000001,2.274838113038316,0
OPSD,DE_LU,2018-12-18,1.0,Robust quantile FTO,12.783057539135603,32.8697043478261,20.086646808690496,5.8388956521739175,9.219000000000001,2.274838113038316,0
OPSD,DE_LU,2018-12-18,1.0,Hindsight optimum,32.8697043478261,32.8697043478261,0.0,16.9097043478261,15.960000000000004,0.0,0
OPSD,DE_LU,2018-12-19,1.0,Prev-day FTO,3.639257409544899,42.79504347826086,39.15578606871596,1.654482608695666,6.1005000000000065,4.1157251991507735,0
OPSD,DE_LU,2018-12-19,1.0,Rolling-28d mean FTO,35.82273873804472,42.79504347826086,6.972304740216138,20.578043478260867,17.505,2.260304740216143,0
OPSD,DE_LU,2018-12-19,1.0,Robust quantile FTO,39.738644971664854,42.79504347826086,3.056398506596004,23.12184347826087,19.163999999999998,2.547198506596019,0
OPSD,DE_LU,2018-12-19,1.0,Hindsight optimum,42.79504347826086,42.79504347826086,0.0,23.430043478260863,19.364999999999995,0.0,0
OPSD,DE_LU,2018-12-20,1.0,Prev-day FTO,12.532435934633899,24.03759999999999,11.505164065366092,6.111621739130442,9.2055,2.784685804496543,0
OPSD,DE_LU,2018-12-20,1.0,Rolling-28d mean FTO,10.08764491424054,24.03759999999999,13.94995508575945,3.786321739130436,7.688999999999998,1.3876768248898939,0
OPSD,DE_LU,2018-12-20,1.0,Robust quantile FTO,10.08764491424054,24.03759999999999,13.94995508575945,3.786321739130436,7.688999999999998,1.3876768248898939,0
OPSD,DE_LU,2018-12-20,1.0,Hindsight optimum,24.03759999999999,24.03759999999999,0.0,11.479599999999998,12.557999999999995,0.0,0
OPSD,DE_LU,2018-12-21,1.0,Prev-day FTO,40.54658333247865,51.42368695652175,10.877103624043102,25.867869565217397,19.743,5.064286232738754,0
OPSD,DE_LU,2018-12-21,1.0,Rolling-28d mean FTO,8.357684054097646,51.42368695652175,43.0660029024241,4.967108695652179,7.756499999999996,4.365924641554529,0
OPSD,DE_LU,2018-12-21,1.0,Robust quantile FTO,9.17076904669674,51.42368695652175,42.25291790982501,5.519108695652186,8.116500000000002,4.464839648955446,0
OPSD,DE_LU,2018-12-21,1.0,Hindsight optimum,51.42368695652175,51.42368695652175,0.0,29.46968695652175,21.954,0.0,0
OPSD,DE_LU,2018-12-22,1.0,Prev-day FTO,11.774105044153613,85.15800869565217,73.38390365149856,7.137578260869574,8.200500000000002,3.5639732167159632,0
OPSD,DE_LU,2018-12-22,1.0,Rolling-28d mean FTO,62.19777464460327,85.15800869565217,22.9602340510489,39.471560869565224,26.8965,4.170286224961958,0
OPSD,DE_LU,2018-12-22,1.0,Robust quantile FTO,77.88178291401941,85.15800869565217,7.2762257816327605,50.00910869565217,32.6865,4.813825781632764,0
OPSD,DE_LU,2018-12-22,1.0,Hindsight optimum,85.15800869565217,85.15800869565217,0.0,51.499508695652175,33.658500000000004,0.0,0
OPSD,DE_LU,2018-12-23,1.0,Prev-day FTO,46.93164706482883,65.2985652173913,18.36691815256247,27.848795652173912,21.106499999999997,2.02364858734508,0
OPSD,DE_LU,2018-12-23,1.0,Rolling-28d mean FTO,39.02182267731631,65.2985652173913,26.27674254007499,23.575395652173924,18.3195,2.8730729748576205,0
OPSD,DE_LU,2018-12-23,1.0,Robust quantile FTO,40.40903430207036,65.2985652173913,24.88953091532094,24.36889565217392,18.837,2.7968613501035615,0
OPSD,DE_LU,2018-12-23,1.0,Hindsight optimum,65.2985652173913,65.2985652173913,0.0,38.30606521739131,26.992499999999996,0.0,0
OPSD,DE_LU,2018-12-24,1.0,Prev-day FTO,7.643040732871694,28.863521739130434,21.22048100625874,3.1334478260869574,6.439500000000001,1.9299070932152642,0
OPSD,DE_LU,2018-12-24,1.0,Rolling-28d mean FTO,15.964782069977867,28.863521739130434,12.898739669152567,9.09640869565218,9.861,2.9926266256743133,0
OPSD,DE_LU,2018-12-24,1.0,Robust quantile FTO,16.06047938490957,28.863521739130434,12.803042354220864,9.112508695652181,9.8715,2.923529310742607,0
OPSD,DE_LU,2018-12-24,1.0,Hindsight optimum,28.863521739130434,28.863521739130434,0.0,15.440021739130437,13.423499999999997,0.0,0
OPSD,DE_LU,2018-12-25,1.0,Prev-day FTO,0.917679716325039,68.78388695652174,67.8662072401967,1.2851869565217413,2.821499999999998,3.189007240196701,0
OPSD,DE_LU,2018-12-25,1.0,Rolling-28d mean FTO,32.362753852494926,68.78388695652174,36.421133104026815,22.3503,15.1335,5.121046147505075,0
OPSD,DE_LU,2018-12-25,1.0,Robust quantile FTO,33.019662962233284,68.78388695652174,35.76422399428846,22.7666,15.405,5.151937037766712,0
OPSD,DE_LU,2018-12-25,1.0,Hindsight optimum,68.78388695652174,68.78388695652174,0.0,41.84538695652174,26.9385,0.0,0
OPSD,DE_LU,2018-12-26,1.0,Prev-day FTO,46.0312102281092,63.15982608695654,17.12861585884734,27.373560869565225,21.166500000000003,2.508850641456023,0
OPSD,DE_LU,2018-12-26,1.0,Rolling-28d mean FTO,52.469861841551975,63.15982608695654,10.689964245404568,32.32992608695653,23.5605,3.4205642454045617,0
OPSD,DE_LU,2018-12-26,1.0,Robust quantile FTO,58.38280360838808,63.15982608695654,4.777022478568462,35.76152608695652,25.7985,3.1772224785684475,0
OPSD,DE_LU,2018-12-26,1.0,Hindsight optimum,63.15982608695654,63.15982608695654,0.0,36.729826086956535,26.430000000000007,0.0,0
OPSD,DE_LU,2018-12-27,1.0,Prev-day FTO,24.30135894776124,29.929452173913056,5.628093226151815,13.831552173913046,14.053500000000003,3.5836932261518086,0
OPSD,DE_LU,2018-12-27,1.0,Rolling-28d mean FTO,28.841783149926805,29.929452173913056,1.0876690239862512,14.889552173913039,14.743499999999997,0.7912690239862302,0
OPSD,DE_LU,2018-12-27,1.0,Robust quantile FTO,28.841783149926783,29.929452173913056,1.0876690239862725,14.889552173913025,14.74349999999999,0.7912690239862302,0
OPSD,DE_LU,2018-12-27,1.0,Hindsight optimum,29.929452173913056,29.929452173913056,0.0,15.068952173913054,14.860500000000002,0.0,0
OPSD,DE_LU,2018-12-28,1.0,Prev-day FTO,20.23547009618096,21.696643478260874,1.461173382079913,9.607730434782631,11.59500000000001,0.9672603386016804,0
OPSD,DE_LU,2018-12-28,1.0,Rolling-28d mean FTO,19.635886509626495,21.696643478260874,2.0607569686343794,9.610030434782615,11.5965,1.5706439251561188,0
OPSD,DE_LU,2018-12-28,1.0,Robust quantile FTO,19.635886509626516,21.696643478260874,2.060756968634358,9.61003043478263,11.596500000000008,1.5706439251561188,0
OPSD,DE_LU,2018-12-28,1.0,Hindsight optimum,21.696643478260874,21.696643478260874,0.0,9.909643478260875,11.786999999999997,0.0,0
OPSD,DE_LU,2018-12-29,1.0,Prev-day FTO,-2.6336683395042373,66.31887826086957,68.95254660037381,-2.504521739130432,3.539999999999999,3.6691466003738045,1
OPSD,DE_LU,2018-12-29,1.0,Rolling-28d mean FTO,-7.097570298693195,66.31887826086957,73.41644855956277,-5.327247826086953,1.771499999999996,3.5418224726062375,1
OPSD,DE_LU,2018-12-29,1.0,Robust quantile FTO,-7.097570298693195,66.31887826086957,73.41644855956277,-5.327247826086953,1.771499999999996,3.5418224726062375,1
OPSD,DE_LU,2018-12-29,1.0,Hindsight optimum,66.31887826086957,66.31887826086957,0.0,39.14637826086957,27.172499999999996,0.0,0
OPSD,DE_LU,2018-12-30,1.0,Prev-day FTO,-23.353748556339333,112.98593913043479,136.3396876867741,-14.044091304347823,-3.2835000000000023,6.026157251991507,1
OPSD,DE_LU,2018-12-30,1.0,Rolling-28d mean FTO,79.50121656606235,112.98593913043479,33.48472256437243,50.842239130434784,33.4125,4.7535225643724255,0
OPSD,DE_LU,2018-12-30,1.0,Robust quantile FTO,79.50121656606235,112.98593913043479,33.48472256437243,50.842239130434784,33.4125,4.7535225643724255,0
OPSD,DE_LU,2018-12-30,1.0,Hindsight optimum,112.98593913043479,112.98593913043479,0.0,69.14543913043478,43.8405,0.0,0
